Address,USB0::0x2A8D::0x3702::MY61001265::0::INSTR,
Model,EL33133A,
Serial Number:,MY61001265,
Firmware Version,1.2.9-1.0.6-17-114,
Start Time,2025-03-27 15:17:58.557,
Stop Time,2025-03-27 15:51:31.230,
Sample Period (s),0.5,
,,
Time (s) (s),V1 (DCVolt),P1 (Power)
2025-03-27 15:36:14.125,2.561642,2.561585
2025-03-27 15:36:14.643,2.561642,2.561321
2025-03-27 15:36:15.161,2.56122,2.561084
2025-03-27 15:36:15.678,2.561364,2.56093
2025-03-27 15:36:16.196,2.561257,2.56071
2025-03-27 15:36:16.714,2.560324,2.560447
2025-03-27 15:36:17.231,2.560822,2.560394
2025-03-27 15:36:17.749,2.560122,2.560166
2025-03-27 15:36:18.267,2.559816,2.559952
2025-03-27 15:36:18.786,2.559808,2.559385
2025-03-27 15:36:19.303,2.559476,2.559272
2025-03-27 15:36:19.820,2.559598,2.559093
2025-03-27 15:36:20.338,2.558878,2.558971
2025-03-27 15:36:20.856,2.558871,2.558876
2025-03-27 15:36:21.373,2.558798,2.558594
2025-03-27 15:36:21.892,2.558725,2.558604
2025-03-27 15:36:22.409,2.558689,2.5583
2025-03-27 15:36:22.927,2.558102,2.558103
2025-03-27 15:36:23.444,2.558372,2.558041
2025-03-27 15:36:23.962,2.557956,2.557592
2025-03-27 15:36:24.480,2.557858,2.557693
2025-03-27 15:36:24.997,2.557532,2.557398
2025-03-27 15:36:25.515,2.557401,2.556985
2025-03-27 15:36:26.033,2.557429,2.556711
2025-03-27 15:36:26.551,2.556944,2.556996
2025-03-27 15:36:27.068,2.55708,2.556525
2025-03-27 15:36:27.586,2.55708,2.556525
2025-03-27 15:36:27.586,2.556837,2.555985
2025-03-27 15:36:28.104,2.556256,2.55624
2025-03-27 15:36:28.622,2.555948,2.555782
2025-03-27 15:36:29.139,2.555568,2.555451
2025-03-27 15:36:29.658,2.555503,2.55549
2025-03-27 15:36:30.175,2.55583,2.555041
2025-03-27 15:36:30.693,2.555373,2.554954
2025-03-27 15:36:31.211,2.554923,2.55465
2025-03-27 15:36:31.729,2.555159,2.554888
2025-03-27 15:36:32.246,2.555015,2.554985
2025-03-27 15:36:32.764,2.554832,2.554743
2025-03-27 15:36:33.281,2.554361,2.554029
2025-03-27 15:36:33.799,2.553899,2.553672
2025-03-27 15:36:34.317,2.553951,2.553499
2025-03-27 15:36:34.835,2.554163,2.553558
2025-03-27 15:36:35.352,2.553185,2.552814
2025-03-27 15:36:35.870,2.553305,2.552862
2025-03-27 15:36:36.387,2.553149,2.552689
2025-03-27 15:36:36.905,2.552469,2.552535
2025-03-27 15:36:37.423,2.552485,2.55215
2025-03-27 15:36:37.941,2.551825,2.551755
2025-03-27 15:36:38.458,2.551876,2.551825
2025-03-27 15:36:38.976,2.551597,2.551662
2025-03-27 15:36:39.494,2.551882,2.551555
2025-03-27 15:36:40.011,2.551646,2.551507
2025-03-27 15:36:40.529,2.551122,2.550854
2025-03-27 15:36:41.047,2.551237,2.551236
2025-03-27 15:36:41.565,2.551233,2.550964
2025-03-27 15:36:42.083,2.551233,2.550964
2025-03-27 15:36:42.083,2.550843,2.550595
2025-03-27 15:36:42.600,2.550694,2.550938
2025-03-27 15:36:43.118,2.550714,2.550382
2025-03-27 15:36:43.635,2.550212,2.550362
2025-03-27 15:36:44.154,2.549982,2.549886
2025-03-27 15:36:44.672,2.550051,2.549561
2025-03-27 15:36:45.189,2.549301,2.549132
2025-03-27 15:36:45.706,2.549976,2.549585
2025-03-27 15:36:46.225,2.549393,2.549286
2025-03-27 15:36:46.743,2.549423,2.549102
2025-03-27 15:36:47.261,2.549108,2.548849
2025-03-27 15:36:47.778,2.549024,2.548682
2025-03-27 15:36:48.295,2.548507,2.548295
2025-03-27 15:36:48.813,2.548416,2.548248
2025-03-27 15:36:49.331,2.548244,2.548476
2025-03-27 15:36:49.849,2.548154,2.548006
2025-03-27 15:36:50.366,2.54801,2.547689
2025-03-27 15:36:50.884,2.547894,2.54768
2025-03-27 15:36:51.402,2.547181,2.546829
2025-03-27 15:36:51.920,2.547073,2.546894
2025-03-27 15:36:52.437,2.546812,2.546451
2025-03-27 15:36:52.955,2.546522,2.546062
2025-03-27 15:36:53.473,2.545981,2.546037
2025-03-27 15:36:53.991,2.546071,2.545666
2025-03-27 15:36:54.508,2.546036,2.545595
2025-03-27 15:36:55.027,2.545918,2.54568
2025-03-27 15:36:55.544,2.545814,2.545581
2025-03-27 15:36:56.061,2.54514,2.544862
2025-03-27 15:36:56.580,2.54514,2.544862
2025-03-27 15:36:56.580,2.54505,2.544615
2025-03-27 15:36:57.097,2.544494,2.543986
2025-03-27 15:36:57.614,2.544443,2.544509
2025-03-27 15:36:58.132,2.544217,2.544091
2025-03-27 15:36:58.650,2.544472,2.544189
2025-03-27 15:36:59.168,2.544282,2.544188
2025-03-27 15:36:59.686,2.544084,2.543875
2025-03-27 15:37:00.204,2.543602,2.543667
2025-03-27 15:37:00.721,2.543799,2.543326
2025-03-27 15:37:01.238,2.543257,2.542972
2025-03-27 15:37:01.757,2.54337,2.542767
2025-03-27 15:37:02.275,2.542797,2.542528
2025-03-27 15:37:02.792,2.54286,2.542171
2025-03-27 15:37:03.310,2.542599,2.541684
2025-03-27 15:37:03.828,2.541984,2.541942
2025-03-27 15:37:04.345,2.541863,2.541233
2025-03-27 15:37:04.863,2.541357,2.541348
2025-03-27 15:37:05.380,2.541342,2.540855
2025-03-27 15:37:05.898,2.541237,2.540806
2025-03-27 15:37:06.416,2.540689,2.540364
2025-03-27 15:37:06.934,2.540601,2.540209
2025-03-27 15:37:07.452,2.540607,2.540136
2025-03-27 15:37:07.969,2.540368,2.540266
2025-03-27 15:37:08.488,2.539842,2.539622
2025-03-27 15:37:09.005,2.540174,2.539692
2025-03-27 15:37:09.523,2.539974,2.539715
2025-03-27 15:37:10.041,2.539498,2.539637
2025-03-27 15:37:10.558,2.539552,2.538898
2025-03-27 15:37:11.076,2.539552,2.538898
2025-03-27 15:37:11.076,2.53935,2.538756
2025-03-27 15:37:11.594,2.538905,2.538774
2025-03-27 15:37:12.112,2.539023,2.539113
2025-03-27 15:37:12.630,2.539399,2.538968
2025-03-27 15:37:13.147,2.53873,2.53811
2025-03-27 15:37:13.664,2.538522,2.538615
2025-03-27 15:37:14.182,2.538316,2.538484
2025-03-27 15:37:14.700,2.538238,2.537505
2025-03-27 15:37:15.218,2.537779,2.537492
2025-03-27 15:37:15.735,2.537392,2.537436
2025-03-27 15:37:16.253,2.537584,2.537344
2025-03-27 15:37:16.771,2.537335,2.536914
2025-03-27 15:37:17.288,2.53682,2.536814
2025-03-27 15:37:17.806,2.536466,2.536578
2025-03-27 15:37:18.324,2.536614,2.536519
2025-03-27 15:37:18.842,2.536705,2.536288
2025-03-27 15:37:19.359,2.536159,2.535954
2025-03-27 15:37:19.878,2.535842,2.535604
2025-03-27 15:37:20.395,2.53567,2.535367
2025-03-27 15:37:20.913,2.535405,2.534995
2025-03-27 15:37:21.430,2.535091,2.535136
2025-03-27 15:37:21.948,2.535239,2.534879
2025-03-27 15:37:22.466,2.534853,2.534703
2025-03-27 15:37:22.984,2.534557,2.534149
2025-03-27 15:37:23.502,2.534889,2.53451
2025-03-27 15:37:24.019,2.53428,2.534142
2025-03-27 15:37:24.537,2.534486,2.534001
2025-03-27 15:37:25.055,2.534045,2.533992
2025-03-27 15:37:25.573,2.533543,2.53346
2025-03-27 15:37:26.091,2.533543,2.53346
2025-03-27 15:37:26.091,2.533604,2.533235
2025-03-27 15:37:26.608,2.533266,2.533422
2025-03-27 15:37:27.126,2.532957,2.533073
2025-03-27 15:37:27.644,2.533314,2.532851
2025-03-27 15:37:28.161,2.532312,2.532081
2025-03-27 15:37:28.680,2.532073,2.532015
2025-03-27 15:37:29.197,2.532026,2.531921
2025-03-27 15:37:29.715,2.532051,2.531703
2025-03-27 15:37:30.232,2.531564,2.531478
2025-03-27 15:37:30.751,2.531536,2.531565
2025-03-27 15:37:31.268,2.531126,2.531194
2025-03-27 15:37:31.786,2.531263,2.530755
2025-03-27 15:37:32.303,2.531106,2.530702
2025-03-27 15:37:32.822,2.530746,2.530427
2025-03-27 15:37:33.339,2.53009,2.529866
2025-03-27 15:37:33.856,2.530203,2.529952
2025-03-27 15:37:34.375,2.52992,2.529904
2025-03-27 15:37:34.892,2.529842,2.529329
2025-03-27 15:37:35.410,2.529396,2.529111
2025-03-27 15:37:35.928,2.528987,2.528808
2025-03-27 15:37:36.445,2.529047,2.528946
2025-03-27 15:37:36.963,2.528975,2.528811
2025-03-27 15:37:37.481,2.528928,2.528341
2025-03-27 15:37:38.001,2.528136,2.528613
2025-03-27 15:37:38.516,2.528105,2.52768
2025-03-27 15:37:39.034,2.527997,2.527607
2025-03-27 15:37:39.552,2.528286,2.528223
2025-03-27 15:37:40.070,2.527809,2.52774
2025-03-27 15:37:40.587,2.527809,2.52774
2025-03-27 15:37:40.587,2.527708,2.527671
2025-03-27 15:37:41.105,2.528055,2.527485
2025-03-27 15:37:41.622,2.527862,2.527249
2025-03-27 15:37:42.140,2.527071,2.526677
2025-03-27 15:37:42.658,2.526223,2.526572
2025-03-27 15:37:43.176,2.52615,2.526094
2025-03-27 15:37:43.696,2.526242,2.526186
2025-03-27 15:37:44.211,2.525934,2.525687
2025-03-27 15:37:44.730,2.525599,2.525731
2025-03-27 15:37:45.247,2.525693,2.525804
2025-03-27 15:37:45.765,2.52548,2.525258
2025-03-27 15:37:46.283,2.525192,2.525081
2025-03-27 15:37:46.800,2.524738,2.52466
2025-03-27 15:37:47.319,2.524858,2.524226
2025-03-27 15:37:47.836,2.524541,2.524011
2025-03-27 15:37:48.354,2.523999,2.523998
2025-03-27 15:37:48.872,2.523893,2.523609
2025-03-27 15:37:49.389,2.523628,2.52368
2025-03-27 15:37:49.907,2.523594,2.523612
2025-03-27 15:37:50.425,2.523254,2.523298
2025-03-27 15:37:50.942,2.523502,2.523196
2025-03-27 15:37:51.460,2.523381,2.522702
2025-03-27 15:37:51.978,2.522451,2.522247
2025-03-27 15:37:52.495,2.522668,2.522301
2025-03-27 15:37:53.013,2.522406,2.522174
2025-03-27 15:37:53.531,2.522221,2.521862
2025-03-27 15:37:54.048,2.521911,2.521873
2025-03-27 15:37:54.566,2.521638,2.521243
2025-03-27 15:37:55.084,2.521638,2.521243
2025-03-27 15:37:55.084,2.521167,2.521141
2025-03-27 15:37:55.602,2.520909,2.521142
2025-03-27 15:37:56.119,2.521017,2.520891
2025-03-27 15:37:56.637,2.520635,2.520852
2025-03-27 15:37:57.155,2.520449,2.519843
2025-03-27 15:37:57.672,2.520216,2.519888
2025-03-27 15:37:58.190,2.520022,2.519953
2025-03-27 15:37:58.707,2.520132,2.519805
2025-03-27 15:37:59.225,2.519536,2.519522
2025-03-27 15:37:59.743,2.519608,2.519578
2025-03-27 15:38:00.261,2.519855,2.519655
2025-03-27 15:38:00.779,2.518921,2.51865
2025-03-27 15:38:01.296,2.518594,2.51835
2025-03-27 15:38:01.814,2.51869,2.518571
2025-03-27 15:38:02.332,2.518401,2.51774
2025-03-27 15:38:02.850,2.517996,2.517594
2025-03-27 15:38:03.367,2.517938,2.517666
2025-03-27 15:38:03.885,2.517838,2.517527
2025-03-27 15:38:04.403,2.517494,2.517215
2025-03-27 15:38:04.920,2.517204,2.516916
2025-03-27 15:38:05.438,2.516685,2.516449
2025-03-27 15:38:05.955,2.516673,2.51635
2025-03-27 15:38:06.473,2.516541,2.51588
2025-03-27 15:38:06.991,2.516067,2.51575
2025-03-27 15:38:07.509,2.515981,2.515738
2025-03-27 15:38:08.027,2.515759,2.51569
2025-03-27 15:38:08.544,2.515528,2.515757
2025-03-27 15:38:09.062,2.515716,2.515048
2025-03-27 15:38:09.580,2.515716,2.515048
2025-03-27 15:38:09.580,2.515404,2.515317
2025-03-27 15:38:10.097,2.515055,2.514653
2025-03-27 15:38:10.616,2.514857,2.514628
2025-03-27 15:38:11.132,2.514373,2.514118
2025-03-27 15:38:11.650,2.514058,2.513945
2025-03-27 15:38:12.168,2.513927,2.513863
2025-03-27 15:38:12.686,2.513725,2.513592
2025-03-27 15:38:13.203,2.513446,2.513474
2025-03-27 15:38:13.721,2.513089,2.512923
2025-03-27 15:38:14.240,2.51299,2.513018
2025-03-27 15:38:14.757,2.512855,2.512979
2025-03-27 15:38:15.275,2.512631,2.512134
2025-03-27 15:38:15.793,2.512222,2.512143
2025-03-27 15:38:16.310,2.512416,2.51243
2025-03-27 15:38:16.827,2.512146,2.512256
2025-03-27 15:38:17.345,2.511468,2.51135
2025-03-27 15:38:17.864,2.511268,2.511103
2025-03-27 15:38:18.381,2.511014,2.510815
2025-03-27 15:38:18.899,2.510967,2.51082
2025-03-27 15:38:19.417,2.510289,2.510123
2025-03-27 15:38:19.934,2.509936,2.509632
2025-03-27 15:38:20.452,2.510149,2.509738
2025-03-27 15:38:20.970,2.510092,2.509836
2025-03-27 15:38:21.487,2.509996,2.509664
2025-03-27 15:38:22.004,2.509321,2.509186
2025-03-27 15:38:22.523,2.509517,2.509375
2025-03-27 15:38:23.040,2.508722,2.508723
2025-03-27 15:38:23.559,2.508584,2.508852
2025-03-27 15:38:24.076,2.508584,2.508852
2025-03-27 15:38:24.076,2.508863,2.508814
2025-03-27 15:38:24.594,2.509176,2.508194
2025-03-27 15:38:25.112,2.508524,2.508206
2025-03-27 15:38:25.629,2.508521,2.507841
2025-03-27 15:38:26.147,2.507671,2.507672
2025-03-27 15:38:26.665,2.50757,2.50731
2025-03-27 15:38:27.182,2.507817,2.507396
2025-03-27 15:38:27.701,2.507225,2.507262
2025-03-27 15:38:28.218,2.507248,2.506877
2025-03-27 15:38:28.736,2.506775,2.506917
2025-03-27 15:38:29.253,2.506516,2.506571
2025-03-27 15:38:29.771,2.50635,2.506153
2025-03-27 15:38:30.289,2.506404,2.506272
2025-03-27 15:38:30.806,2.505922,2.505842
2025-03-27 15:38:31.325,2.506508,2.505811
2025-03-27 15:38:31.842,2.50604,2.505501
2025-03-27 15:38:32.360,2.505565,2.504978
2025-03-27 15:38:32.877,2.505229,2.504782
2025-03-27 15:38:33.395,2.504808,2.504583
2025-03-27 15:38:33.913,2.504897,2.504323
2025-03-27 15:38:34.431,2.504002,2.503828
2025-03-27 15:38:34.949,2.504552,2.504024
2025-03-27 15:38:35.466,2.503924,2.504113
2025-03-27 15:38:35.984,2.503654,2.503523
2025-03-27 15:38:36.502,2.503895,2.503313
2025-03-27 15:38:37.019,2.503278,2.503407
2025-03-27 15:38:37.536,2.503151,2.502825
2025-03-27 15:38:38.055,2.50268,2.502635
2025-03-27 15:38:38.572,2.502385,2.502482
2025-03-27 15:38:39.090,2.502385,2.502482
2025-03-27 15:38:39.090,2.50236,2.501568
2025-03-27 15:38:39.608,2.502046,2.502163
2025-03-27 15:38:40.125,2.502002,2.50211
2025-03-27 15:38:40.643,2.501494,2.501521
2025-03-27 15:38:41.161,2.501678,2.501257
2025-03-27 15:38:41.678,2.50088,2.501254
2025-03-27 15:38:42.200,2.501042,2.500935
2025-03-27 15:38:42.715,2.501009,2.500763
2025-03-27 15:38:43.231,2.500705,2.500458
2025-03-27 15:38:43.749,2.500391,2.50042
2025-03-27 15:38:44.267,2.499992,2.499744
2025-03-27 15:38:44.785,2.500145,2.499898
2025-03-27 15:38:45.302,2.49954,2.499337
2025-03-27 15:38:45.820,2.499245,2.499193
2025-03-27 15:38:46.338,2.499048,2.498643
2025-03-27 15:38:46.855,2.49889,2.498366
2025-03-27 15:38:47.373,2.498778,2.498129
2025-03-27 15:38:47.891,2.498681,2.499122
2025-03-27 15:38:48.409,2.498467,2.497993
2025-03-27 15:38:48.927,2.498373,2.497768
2025-03-27 15:38:49.445,2.497954,2.497418
2025-03-27 15:38:49.962,2.498115,2.49789
2025-03-27 15:38:50.480,2.497717,2.497446
2025-03-27 15:38:50.997,2.497389,2.496704
2025-03-27 15:38:51.516,2.496981,2.49706
2025-03-27 15:38:52.033,2.49711,2.496606
2025-03-27 15:38:52.551,2.496688,2.496329
2025-03-27 15:38:53.068,2.49679,2.495996
2025-03-27 15:38:53.586,2.49679,2.495996
2025-03-27 15:38:53.586,2.496343,2.495916
2025-03-27 15:38:54.104,2.496094,2.495751
2025-03-27 15:38:54.622,2.496052,2.495779
2025-03-27 15:38:55.139,2.495674,2.495442
2025-03-27 15:38:55.657,2.495657,2.495082
2025-03-27 15:38:56.175,2.495222,2.494716
2025-03-27 15:38:56.693,2.494591,2.494556
2025-03-27 15:38:57.210,2.494314,2.49446
2025-03-27 15:38:57.728,2.494032,2.49447
2025-03-27 15:38:58.246,2.494539,2.494559
2025-03-27 15:38:58.763,2.494599,2.493974
2025-03-27 15:38:59.283,2.493532,2.493491
2025-03-27 15:38:59.799,2.493134,2.493319
2025-03-27 15:39:00.317,2.493148,2.493162
2025-03-27 15:39:00.835,2.492741,2.492533
2025-03-27 15:39:01.352,2.492584,2.492397
2025-03-27 15:39:01.870,2.492517,2.492189
2025-03-27 15:39:02.388,2.492187,2.492193
2025-03-27 15:39:02.905,2.492195,2.491811
2025-03-27 15:39:03.424,2.49209,2.491756
2025-03-27 15:39:03.941,2.491621,2.491346
2025-03-27 15:39:04.459,2.491226,2.491156
2025-03-27 15:39:04.976,2.490584,2.490353
2025-03-27 15:39:05.494,2.490453,2.49053
2025-03-27 15:39:06.012,2.490685,2.490412
2025-03-27 15:39:06.530,2.48998,2.489692
2025-03-27 15:39:07.047,2.489646,2.48994
2025-03-27 15:39:07.565,2.490135,2.489627
2025-03-27 15:39:08.083,2.490135,2.489627
2025-03-27 15:39:08.083,2.489646,2.489777
2025-03-27 15:39:08.601,2.48961,2.48911
2025-03-27 15:39:09.119,2.489441,2.488917
2025-03-27 15:39:09.637,2.48889,2.488563
2025-03-27 15:39:10.154,2.488802,2.488696
2025-03-27 15:39:10.671,2.488356,2.48853
2025-03-27 15:39:11.190,2.488389,2.488311
2025-03-27 15:39:11.708,2.488416,2.487896
2025-03-27 15:39:12.226,2.487729,2.487394
2025-03-27 15:39:12.743,2.487351,2.487719
2025-03-27 15:39:13.260,2.487478,2.487187
2025-03-27 15:39:13.778,2.487276,2.486873
2025-03-27 15:39:14.296,2.486882,2.4865
2025-03-27 15:39:14.813,2.486698,2.486196
2025-03-27 15:39:15.331,2.486573,2.486004
2025-03-27 15:39:15.849,2.486148,2.485772
2025-03-27 15:39:16.367,2.485771,2.485335
2025-03-27 15:39:16.885,2.485365,2.485301
2025-03-27 15:39:17.402,2.485029,2.485003
2025-03-27 15:39:17.920,2.484779,2.484477
2025-03-27 15:39:18.437,2.48459,2.484521
2025-03-27 15:39:18.955,2.484569,2.484244
2025-03-27 15:39:19.473,2.484605,2.484355
2025-03-27 15:39:19.991,2.484493,2.483722
2025-03-27 15:39:20.509,2.484317,2.483866
2025-03-27 15:39:21.026,2.48368,2.483472
2025-03-27 15:39:21.544,2.483759,2.48338
2025-03-27 15:39:22.062,2.483269,2.483224
2025-03-27 15:39:22.580,2.483269,2.483224
2025-03-27 15:39:22.580,2.483142,2.482881
2025-03-27 15:39:23.099,2.482732,2.48259
2025-03-27 15:39:23.615,2.482349,2.482418
2025-03-27 15:39:24.133,2.482641,2.482129
2025-03-27 15:39:24.651,2.482578,2.48202
2025-03-27 15:39:25.168,2.481729,2.481508
2025-03-27 15:39:25.686,2.481637,2.481125
2025-03-27 15:39:26.203,2.481446,2.480805
2025-03-27 15:39:26.721,2.480959,2.480758
2025-03-27 15:39:27.239,2.480949,2.480698
2025-03-27 15:39:27.757,2.480451,2.480458
2025-03-27 15:39:28.275,2.480277,2.480034
2025-03-27 15:39:28.793,2.4798,2.479469
2025-03-27 15:39:29.310,2.479355,2.479091
2025-03-27 15:39:29.828,2.47909,2.479414
2025-03-27 15:39:30.346,2.47903,2.478694
2025-03-27 15:39:30.864,2.478711,2.478245
2025-03-27 15:39:31.381,2.478189,2.477435
2025-03-27 15:39:31.898,2.478256,2.47778
2025-03-27 15:39:32.417,2.478112,2.477591
2025-03-27 15:39:32.934,2.477573,2.477576
2025-03-27 15:39:33.452,2.477484,2.477355
2025-03-27 15:39:33.969,2.47693,2.476646
2025-03-27 15:39:34.488,2.477113,2.476722
2025-03-27 15:39:35.005,2.476757,2.476841
2025-03-27 15:39:35.522,2.476505,2.476172
2025-03-27 15:39:36.041,2.476329,2.476218
2025-03-27 15:39:36.558,2.47601,2.475963
2025-03-27 15:39:37.077,2.47601,2.475963
2025-03-27 15:39:37.077,2.47609,2.475633
2025-03-27 15:39:37.593,2.475625,2.475224
2025-03-27 15:39:38.111,2.475402,2.475359
2025-03-27 15:39:38.629,2.476006,2.475073
2025-03-27 15:39:39.147,2.474973,2.474763
2025-03-27 15:39:39.665,2.474688,2.47455
2025-03-27 15:39:40.183,2.474134,2.473834
2025-03-27 15:39:40.700,2.47396,2.473822
2025-03-27 15:39:41.218,2.473729,2.473653
2025-03-27 15:39:41.736,2.473454,2.473319
2025-03-27 15:39:42.254,2.473436,2.473528
2025-03-27 15:39:42.771,2.473121,2.472836
2025-03-27 15:39:43.288,2.472698,2.472612
2025-03-27 15:39:43.807,2.472845,2.472631
2025-03-27 15:39:44.324,2.472438,2.472202
2025-03-27 15:39:44.842,2.472404,2.471975
2025-03-27 15:39:45.359,2.47212,2.471637
2025-03-27 15:39:45.877,2.471977,2.471051
2025-03-27 15:39:46.395,2.471433,2.471386
2025-03-27 15:39:46.913,2.47121,2.471164
2025-03-27 15:39:47.431,2.47137,2.470726
2025-03-27 15:39:47.948,2.470935,2.470739
2025-03-27 15:39:48.466,2.470703,2.470311
2025-03-27 15:39:48.984,2.470314,2.469998
2025-03-27 15:39:49.501,2.470172,2.469983
2025-03-27 15:39:50.019,2.46965,2.469095
2025-03-27 15:39:50.537,2.469423,2.469087
2025-03-27 15:39:51.055,2.469441,2.469136
2025-03-27 15:39:51.573,2.469041,2.468853
2025-03-27 15:39:52.091,2.469041,2.468853
2025-03-27 15:39:52.091,2.468718,2.468241
2025-03-27 15:39:52.607,2.468114,2.468034
2025-03-27 15:39:53.126,2.468138,2.467862
2025-03-27 15:39:53.643,2.468116,2.467469
2025-03-27 15:39:54.161,2.467527,2.467722
2025-03-27 15:39:54.678,2.467323,2.467238
2025-03-27 15:39:55.196,2.467276,2.467216
2025-03-27 15:39:55.714,2.466881,2.46681
2025-03-27 15:39:56.232,2.466959,2.466907
2025-03-27 15:39:56.749,2.46675,2.466274
2025-03-27 15:39:57.267,2.466292,2.466075
2025-03-27 15:39:57.785,2.466066,2.465811
2025-03-27 15:39:58.303,2.465849,2.465482
2025-03-27 15:39:58.820,2.465747,2.465385
2025-03-27 15:39:59.338,2.465304,2.465265
2025-03-27 15:39:59.855,2.465393,2.464875
2025-03-27 15:40:00.373,2.46487,2.464375
2025-03-27 15:40:00.891,2.464172,2.464015
2025-03-27 15:40:01.408,2.464333,2.463769
2025-03-27 15:40:01.927,2.464457,2.464068
2025-03-27 15:40:02.445,2.463594,2.463788
2025-03-27 15:40:02.961,2.46385,2.463152
2025-03-27 15:40:03.479,2.463763,2.463621
2025-03-27 15:40:03.997,2.463308,2.462709
2025-03-27 15:40:04.516,2.462907,2.462542
2025-03-27 15:40:05.032,2.462907,2.462395
2025-03-27 15:40:05.551,2.462746,2.462469
2025-03-27 15:40:06.068,2.462337,2.462056
2025-03-27 15:40:06.586,2.462337,2.462056
2025-03-27 15:40:06.586,2.461854,2.461881
2025-03-27 15:40:07.104,2.461754,2.461979
2025-03-27 15:40:07.622,2.461557,2.461602
2025-03-27 15:40:08.139,2.461598,2.461204
2025-03-27 15:40:08.657,2.461316,2.461076
2025-03-27 15:40:09.175,2.460993,2.460842
2025-03-27 15:40:09.693,2.460951,2.460293
2025-03-27 15:40:10.210,2.460103,2.460214
2025-03-27 15:40:10.728,2.460642,2.460715
2025-03-27 15:40:11.246,2.460136,2.460014
2025-03-27 15:40:11.764,2.459843,2.460009
2025-03-27 15:40:12.281,2.459779,2.460127
2025-03-27 15:40:12.799,2.459667,2.459593
2025-03-27 15:40:13.317,2.459023,2.458991
2025-03-27 15:40:13.834,2.459127,2.458747
2025-03-27 15:40:14.353,2.458462,2.458294
2025-03-27 15:40:14.870,2.458481,2.457964
2025-03-27 15:40:15.388,2.458074,2.457876
2025-03-27 15:40:15.906,2.457511,2.457311
2025-03-27 15:40:16.424,2.457391,2.457319
2025-03-27 15:40:16.941,2.457459,2.457025
2025-03-27 15:40:17.459,2.457019,2.457019
2025-03-27 15:40:17.976,2.456751,2.4565
2025-03-27 15:40:18.494,2.456588,2.45614
2025-03-27 15:40:19.011,2.456351,2.456181
2025-03-27 15:40:19.530,2.456614,2.455854
2025-03-27 15:40:20.047,2.455835,2.455566
2025-03-27 15:40:20.565,2.45522,2.455126
2025-03-27 15:40:21.082,2.45522,2.455126
2025-03-27 15:40:21.082,2.455385,2.455289
2025-03-27 15:40:21.600,2.455147,2.454935
2025-03-27 15:40:22.118,2.454781,2.454591
2025-03-27 15:40:22.636,2.454329,2.45404
2025-03-27 15:40:23.153,2.454225,2.4537
2025-03-27 15:40:23.671,2.453555,2.453383
2025-03-27 15:40:24.189,2.453595,2.453193
2025-03-27 15:40:24.707,2.453228,2.453102
2025-03-27 15:40:25.225,2.453033,2.452496
2025-03-27 15:40:25.743,2.452889,2.452358
2025-03-27 15:40:26.260,2.452256,2.451917
2025-03-27 15:40:26.777,2.452337,2.451844
2025-03-27 15:40:27.296,2.452194,2.451748
2025-03-27 15:40:27.813,2.452051,2.452015
2025-03-27 15:40:28.331,2.451667,2.450845
2025-03-27 15:40:28.849,2.451275,2.451427
2025-03-27 15:40:29.366,2.45103,2.450777
2025-03-27 15:40:29.884,2.450424,2.450432
2025-03-27 15:40:30.402,2.450672,2.450341
2025-03-27 15:40:30.920,2.450383,2.45027
2025-03-27 15:40:31.437,2.450364,2.449836
2025-03-27 15:40:31.955,2.450021,2.44943
2025-03-27 15:40:32.472,2.449935,2.449421
2025-03-27 15:40:32.991,2.449008,2.448649
2025-03-27 15:40:33.508,2.448877,2.448397
2025-03-27 15:40:34.025,2.448873,2.448842
2025-03-27 15:40:34.544,2.448535,2.448195
2025-03-27 15:40:35.061,2.448241,2.447995
2025-03-27 15:40:35.579,2.448241,2.447995
2025-03-27 15:40:35.579,2.447658,2.447723
2025-03-27 15:40:36.097,2.447848,2.447558
2025-03-27 15:40:36.615,2.447787,2.447787
2025-03-27 15:40:37.131,2.447021,2.446895
2025-03-27 15:40:37.650,2.446953,2.446656
2025-03-27 15:40:38.168,2.446735,2.44667
2025-03-27 15:40:38.685,2.446904,2.446496
2025-03-27 15:40:39.203,2.446451,2.446004
2025-03-27 15:40:39.721,2.446194,2.445879
2025-03-27 15:40:40.238,2.445238,2.445541
2025-03-27 15:40:40.756,2.445085,2.445061
2025-03-27 15:40:41.274,2.444986,2.444654
2025-03-27 15:40:41.792,2.444945,2.444864
2025-03-27 15:40:42.310,2.444865,2.444664
2025-03-27 15:40:42.827,2.444272,2.444079
2025-03-27 15:40:43.345,2.444138,2.443513
2025-03-27 15:40:43.862,2.444179,2.443952
2025-03-27 15:40:44.380,2.443692,2.443625
2025-03-27 15:40:44.898,2.443863,2.443001
2025-03-27 15:40:45.415,2.442845,2.442831
2025-03-27 15:40:45.933,2.443196,2.442513
2025-03-27 15:40:46.451,2.442382,2.441883
2025-03-27 15:40:46.969,2.44226,2.441813
2025-03-27 15:40:47.487,2.442197,2.442001
2025-03-27 15:40:48.004,2.441566,2.440886
2025-03-27 15:40:48.522,2.441051,2.441169
2025-03-27 15:40:49.040,2.440881,2.440981
2025-03-27 15:40:49.559,2.440474,2.440443
2025-03-27 15:40:50.075,2.440474,2.440443
2025-03-27 15:40:50.075,2.440357,2.440242
